 

stn;time;tre200s0;qtre200s0
LUZ;202301242000;0.7;4
LUZ;202301242010;0.5;4
LUZ;202301242020;0.5;4
LUZ;202301242030;0.5;4
LUZ;202301242040;0.8;4
LUZ;202301242050;0.7;4
LUZ;202301242100;0.7;4
LUZ;202301242110;0.6;4
LUZ;202301242120;0.5;4
LUZ;202301242130;0.7;4
LUZ;202301242140;0.4;4
LUZ;202301242150;0.7;4
LUZ;202301242200;0.7;4
LUZ;202301242210;0.4;4
LUZ;202301242220;0.6;4
LUZ;202301242230;0.4;4
LUZ;202301242240;0.8;4
LUZ;202301242250;0.7;4
LUZ;202301242300;0.6;4
LUZ;202301242310;0.5;4
LUZ;202301242320;0.6;4
LUZ;202301242330;0.5;4
LUZ;202301242340;0.5;4
LUZ;202301242350;0.4;4
LUZ;202301250000;0.4;4
LUZ;202301250010;0.5;4
LUZ;202301250020;0.3;4
LUZ;202301250030;0.5;4
LUZ;202301250040;0.5;4
LUZ;202301250050;0.5;4
LUZ;202301250100;0.4;4
LUZ;202301250110;0.5;4
LUZ;202301250120;0.4;4
LUZ;202301250130;0.3;4
LUZ;202301250140;0.3;4
LUZ;202301250150;0.5;4
LUZ;202301250200;0.3;4
LUZ;202301250210;0.2;4
LUZ;202301250220;0.3;4
LUZ;202301250230;0.2;4
LUZ;202301250240;0.4;4
LUZ;202301250250;0.4;4
LUZ;202301250300;0.5;4
LUZ;202301250310;0.6;4
LUZ;202301250320;0.5;4
LUZ;202301250330;0.5;4
LUZ;202301250340;0.5;4
LUZ;202301250350;0.2;4
LUZ;202301250400;0.4;4
LUZ;202301250410;0.3;4
LUZ;202301250420;0.5;4
LUZ;202301250430;0.5;4
LUZ;202301250440;0.4;4
LUZ;202301250450;0.3;4
LUZ;202301250500;0.3;4
LUZ;202301250510;0.6;4
LUZ;202301250520;0.4;4
LUZ;202301250530;0.3;4
LUZ;202301250540;0.1;4
LUZ;202301250550;0.3;4
LUZ;202301250600;0.3;4
LUZ;202301250610;0.3;4
LUZ;202301250620;0.3;4
LUZ;202301250630;0.1;4
LUZ;202301250640;0.3;4
LUZ;202301250650;0.3;4
LUZ;202301250700;0.3;4
LUZ;202301250710;0.8;4
LUZ;202301250720;0.5;4
LUZ;202301250730;0.3;4
LUZ;202301250740;0.3;4
LUZ;202301250750;0.4;4
LUZ;202301250800;0.2;4
LUZ;202301250810;0.5;4
LUZ;202301250820;0.5;4
LUZ;202301250830;0.6;4
LUZ;202301250840;0.6;4
LUZ;202301250850;0.6;4
LUZ;202301250900;0.7;4
LUZ;202301250910;0.6;4
LUZ;202301250920;0.7;4
LUZ;202301250930;0.6;4
LUZ;202301250940;0.7;4
LUZ;202301250950;0.7;4
LUZ;202301251000;0.7;4
LUZ;202301251010;0.8;4
LUZ;202301251020;0.9;4
LUZ;202301251030;1.0;4
LUZ;202301251040;1.0;4
LUZ;202301251050;1.1;4
LUZ;202301251100;0.8;4
LUZ;202301251110;0.9;4
LUZ;202301251120;0.7;4
LUZ;202301251130;0.9;4
LUZ;202301251140;0.9;4
LUZ;202301251150;1.0;4
LUZ;202301251200;1.0;4
LUZ;202301251210;1.1;4
LUZ;202301251220;1.0;4
LUZ;202301251230;0.9;4
LUZ;202301251240;0.9;4
LUZ;202301251250;1.0;4
LUZ;202301251300;1.0;4
LUZ;202301251310;1.0;4
LUZ;202301251320;1.0;4
LUZ;202301251330;0.9;4
LUZ;202301251340;0.9;4
LUZ;202301251350;1.0;4
LUZ;202301251400;0.8;4
LUZ;202301251410;1.0;4
LUZ;202301251420;1.2;4
LUZ;202301251430;1.0;4
LUZ;202301251440;0.8;4
LUZ;202301251450;0.9;4
LUZ;202301251500;1.0;4
LUZ;202301251510;0.9;4
LUZ;202301251520;0.8;4
LUZ;202301251530;1.0;4
LUZ;202301251540;0.8;4
LUZ;202301251550;1.0;4
LUZ;202301251600;1.0;4
LUZ;202301251610;0.9;4
LUZ;202301251620;1.1;4
LUZ;202301251630;0.9;4
LUZ;202301251640;1.0;4
LUZ;202301251650;1.0;4
LUZ;202301251700;0.9;4
LUZ;202301251710;0.8;4
LUZ;202301251720;0.9;4
LUZ;202301251730;0.9;4
LUZ;202301251740;0.9;4
LUZ;202301251750;0.8;4
LUZ;202301251800;0.8;4
LUZ;202301251810;0.7;4
LUZ;202301251820;0.8;4
LUZ;202301251830;0.6;4
LUZ;202301251840;0.5;4
LUZ;202301251850;0.8;4
LUZ;202301251900;0.6;4
LUZ;202301251910;0.5;4
LUZ;202301251920;0.5;4
LUZ;202301251930;0.6;4
LUZ;202301251940;0.2;4
LUZ;202301251950;0.2;4
LUZ;202301252000;0.1;4
LUZ;202301252010;0.5;4
LUZ;202301252020;0.7;4
LUZ;202301252030;0.5;4
LUZ;202301252040;0.4;4
LUZ;202301252050;0.3;4
LUZ;202301252100;0.5;4
LUZ;202301252110;0.4;4
LUZ;202301252120;0.4;4
LUZ;202301252130;0.4;4
LUZ;202301252140;0.4;4
LUZ;202301252150;0.4;4
LUZ;202301252200;0.4;4
LUZ;202301252210;0.4;4
LUZ;202301252220;0.4;4
LUZ;202301252230;0.4;4
LUZ;202301252240;0.3;4
LUZ;202301252250;0.2;4
LUZ;202301252300;0.3;4
LUZ;202301252310;0.4;4
LUZ;202301252320;0.1;4
LUZ;202301252330;0.1;4
LUZ;202301252340;0.1;4
LUZ;202301252350;0.1;4
LUZ;202301260000;0.1;4
LUZ;202301260010;0.0;4
LUZ;202301260020;0.1;4
LUZ;202301260030;0.0;4
LUZ;202301260040;0.0;4
LUZ;202301260050;0.0;4
LUZ;202301260100;0.1;4
LUZ;202301260110;0.0;4
LUZ;202301260120;-0.1;4
LUZ;202301260130;0.0;4
LUZ;202301260140;-0.1;4
LUZ;202301260150;-0.1;4
LUZ;202301260200;-0.1;4
LUZ;202301260210;-0.3;4
LUZ;202301260220;-0.2;4
LUZ;202301260230;-0.1;4
LUZ;202301260240;-0.1;4
LUZ;202301260250;-0.2;4
LUZ;202301260300;-0.3;4
LUZ;202301260310;-0.2;4
LUZ;202301260320;-0.1;4
LUZ;202301260330;-0.3;4
LUZ;202301260340;-0.2;4
LUZ;202301260350;-0.3;4
LUZ;202301260400;-0.3;4
LUZ;202301260410;-0.3;4
LUZ;202301260420;-0.3;4
LUZ;202301260430;-0.3;4
LUZ;202301260440;-0.3;4
LUZ;202301260450;-0.3;4
LUZ;202301260500;-0.3;4
LUZ;202301260510;-0.4;4
LUZ;202301260520;-0.5;4
LUZ;202301260530;-0.4;4
LUZ;202301260540;-0.3;4
LUZ;202301260550;-0.5;4
LUZ;202301260600;-0.3;4
LUZ;202301260610;-0.3;4
LUZ;202301260620;-0.4;4
LUZ;202301260630;-0.3;4
LUZ;202301260640;-0.2;4
LUZ;202301260650;-0.3;4
LUZ;202301260700;-0.3;4
LUZ;202301260710;-0.2;4
LUZ;202301260720;-0.2;4
LUZ;202301260730;-0.2;4
LUZ;202301260740;-0.3;4
LUZ;202301260750;-0.4;4
LUZ;202301260800;-0.2;4
LUZ;202301260810;-0.1;4
LUZ;202301260820;-0.3;4
LUZ;202301260830;-0.4;4
LUZ;202301260840;-0.2;4
LUZ;202301260850;-0.2;4
LUZ;202301260900;-0.3;4
LUZ;202301260910;-0.2;4
LUZ;202301260920;-0.2;4
LUZ;202301260930;-0.3;4
LUZ;202301260940;-0.1;4
LUZ;202301260950;-0.1;4
LUZ;202301261000;-0.2;4
LUZ;202301261010;-0.1;4
LUZ;202301261020;-0.2;4
LUZ;202301261030;-0.2;4
LUZ;202301261040;0.1;4
LUZ;202301261050;0.1;4
LUZ;202301261100;0.2;4
LUZ;202301261110;0.3;4
LUZ;202301261120;0.3;4
LUZ;202301261130;0.2;4
LUZ;202301261140;0.2;4
LUZ;202301261150;0.2;4
LUZ;202301261200;0.0;4
LUZ;202301261210;0.3;4
LUZ;202301261220;0.3;4
LUZ;202301261230;0.3;4
LUZ;202301261240;0.1;4
LUZ;202301261250;0.0;4
LUZ;202301261300;0.3;4
LUZ;202301261310;0.2;4
LUZ;202301261320;0.5;4
LUZ;202301261330;0.5;4
LUZ;202301261340;0.4;4
LUZ;202301261350;0.5;4
LUZ;202301261400;0.4;4
LUZ;202301261410;0.0;4
LUZ;202301261420;0.1;4
LUZ;202301261430;-0.1;4
LUZ;202301261440;-0.1;4
LUZ;202301261450;0.0;4
LUZ;202301261500;0.4;4
LUZ;202301261510;0.4;4
LUZ;202301261520;0.3;4
LUZ;202301261530;0.4;4
LUZ;202301261540;0.4;4
LUZ;202301261550;0.4;4
LUZ;202301261600;0.2;4
LUZ;202301261610;0.3;4
LUZ;202301261620;0.0;4
LUZ;202301261630;0.0;4
LUZ;202301261640;0.0;4
LUZ;202301261650;-0.2;4
LUZ;202301261700;-0.2;4
LUZ;202301261710;-0.2;4
LUZ;202301261720;-0.1;4
LUZ;202301261730;-0.2;4
LUZ;202301261740;-0.2;4
LUZ;202301261750;-0.1;4
LUZ;202301261800;-0.2;4
LUZ;202301261810;-0.3;4
LUZ;202301261820;-0.2;4
LUZ;202301261830;-0.3;4
LUZ;202301261840;-0.3;4
LUZ;202301261850;-0.3;4
LUZ;202301261900;-0.3;4
LUZ;202301261910;-0.3;4
LUZ;202301261920;-0.3;4
LUZ;202301261930;-0.4;4
LUZ;202301261940;-0.3;4
LUZ;202301261950;-0.3;4
LUZ;202301262000;-0.4;4
LUZ;202301262010;-0.4;4
LUZ;202301262020;-0.4;4
LUZ;202301262030;-0.5;4
LUZ;202301262040;-0.5;4
LUZ;202301262050;-0.5;4
LUZ;202301262100;-0.5;4
LUZ;202301262110;-0.4;4
LUZ;202301262120;-0.5;4
LUZ;202301262130;-0.5;4
LUZ;202301262140;-0.4;4
LUZ;202301262150;-0.5;4
LUZ;202301262200;-0.5;4
LUZ;202301262210;-0.5;4
LUZ;202301262220;-0.5;4
LUZ;202301262230;-0.6;4
LUZ;202301262240;-0.5;4
LUZ;202301262250;-0.5;4
LUZ;202301262300;-0.4;4
LUZ;202301262310;-0.4;4
LUZ;202301262320;-0.3;4
LUZ;202301262330;-0.4;4
LUZ;202301262340;-0.4;4
LUZ;202301262350;-0.4;4
LUZ;202301270000;-0.4;4
LUZ;202301270010;-0.4;4
LUZ;202301270020;-0.3;4
LUZ;202301270030;-0.4;4
LUZ;202301270040;-0.4;4
LUZ;202301270050;-0.5;4
LUZ;202301270100;-0.5;4
LUZ;202301270110;-0.6;4
LUZ;202301270120;-0.5;4
LUZ;202301270130;-0.6;4
LUZ;202301270140;-0.6;4
LUZ;202301270150;-0.4;4
LUZ;202301270200;-0.4;4
LUZ;202301270210;-0.4;4
LUZ;202301270220;-0.5;4
LUZ;202301270230;-0.4;4
LUZ;202301270240;-0.6;4
LUZ;202301270250;-0.5;4
LUZ;202301270300;-0.5;4
LUZ;202301270310;-0.6;4
LUZ;202301270320;-0.6;4
LUZ;202301270330;-0.6;4
LUZ;202301270340;-0.6;4
LUZ;202301270350;-0.6;4
LUZ;202301270400;-0.5;4
LUZ;202301270410;-0.6;4
LUZ;202301270420;-0.6;4
LUZ;202301270430;-0.6;4
LUZ;202301270440;-0.4;4
LUZ;202301270450;-0.5;4
LUZ;202301270500;-0.5;4
LUZ;202301270510;-0.6;4
LUZ;202301270520;-0.6;4
LUZ;202301270530;-0.5;4
LUZ;202301270540;-0.6;4
LUZ;202301270550;-0.6;4
LUZ;202301270600;-0.6;4
LUZ;202301270610;-0.6;4
LUZ;202301270620;-0.5;4
LUZ;202301270630;-0.4;4
LUZ;202301270640;-0.3;4
LUZ;202301270650;-0.6;4
LUZ;202301270700;-0.7;4
LUZ;202301270710;-0.6;4
LUZ;202301270720;-0.5;4
LUZ;202301270730;-0.5;4
LUZ;202301270740;-0.6;4
LUZ;202301270750;-0.4;4
LUZ;202301270800;-0.4;4
LUZ;202301270810;-0.6;4
LUZ;202301270820;-0.6;4
LUZ;202301270830;-0.6;4
LUZ;202301270840;-0.6;4
LUZ;202301270850;-0.5;4
LUZ;202301270900;-0.5;4
LUZ;202301270910;-0.6;4
LUZ;202301270920;-0.6;4
LUZ;202301270930;-0.5;4
LUZ;202301270940;-0.3;4
LUZ;202301270950;-0.3;4
LUZ;202301271000;-0.1;4
LUZ;202301271010;-0.1;4
LUZ;202301271020;0.0;4
LUZ;202301271030;0.0;4
LUZ;202301271040;0.2;4
LUZ;202301271050;0.2;4
LUZ;202301271100;0.1;4
LUZ;202301271110;0.1;4
LUZ;202301271120;0.3;4
LUZ;202301271130;0.3;4
LUZ;202301271140;0.1;4
LUZ;202301271150;0.2;4
LUZ;202301271200;0.2;4
LUZ;202301271210;0.2;4
LUZ;202301271220;0.3;4
LUZ;202301271230;0.3;4
LUZ;202301271240;0.2;4
LUZ;202301271250;0.2;4
LUZ;202301271300;0.3;4
LUZ;202301271310;0.6;4
LUZ;202301271320;0.6;4
LUZ;202301271330;0.5;4
LUZ;202301271340;0.8;4
LUZ;202301271350;0.6;4
LUZ;202301271400;0.6;4
LUZ;202301271410;0.6;4
LUZ;202301271420;0.4;4
LUZ;202301271430;0.3;4
LUZ;202301271440;0.4;4
LUZ;202301271450;0.4;4
LUZ;202301271500;0.4;4
LUZ;202301271510;0.4;4
LUZ;202301271520;0.3;4
LUZ;202301271530;0.4;4
LUZ;202301271540;0.4;4
LUZ;202301271550;0.3;4
LUZ;202301271600;0.2;4
LUZ;202301271610;0.2;4
LUZ;202301271620;0.1;4
LUZ;202301271630;0.1;4
LUZ;202301271640;-0.1;4
LUZ;202301271650;-0.1;4
LUZ;202301271700;-0.2;4
LUZ;202301271710;-0.2;4
LUZ;202301271720;-0.2;4
LUZ;202301271730;-0.2;4
LUZ;202301271740;-0.3;4
LUZ;202301271750;-0.4;4
LUZ;202301271800;-0.4;4
LUZ;202301271810;-0.5;4
LUZ;202301271820;-0.6;4
LUZ;202301271830;-0.5;4
LUZ;202301271840;-0.5;4
LUZ;202301271850;-0.6;4
LUZ;202301271900;-0.6;4
LUZ;202301271910;-0.6;4
LUZ;202301271920;-0.7;4
LUZ;202301271930;-0.6;4
LUZ;202301271940;-0.6;4
LUZ;202301271950;-0.5;4
LUZ;202301272000;-0.5;4
LUZ;202301272010;-0.4;4
LUZ;202301272020;-0.4;4
LUZ;202301272030;-0.3;4
LUZ;202301272040;-0.3;4
LUZ;202301272050;-0.3;4
LUZ;202301272100;-0.2;4
LUZ;202301272110;-0.1;4
LUZ;202301272120;-0.1;4
LUZ;202301272130;-0.2;4
LUZ;202301272140;-0.1;4
LUZ;202301272150;-0.1;4
LUZ;202301272200;-0.2;4
LUZ;202301272210;-0.1;4
LUZ;202301272220;-0.2;4
LUZ;202301272230;-0.3;4
LUZ;202301272240;-0.4;4
LUZ;202301272250;-0.3;4
LUZ;202301272300;-0.3;4
LUZ;202301272310;-0.3;4
LUZ;202301272320;-0.3;4
LUZ;202301272330;-0.2;4
LUZ;202301272340;-0.2;4
LUZ;202301272350;-0.2;4
LUZ;202301280000;-0.1;4
LUZ;202301280010;-0.1;4
LUZ;202301280020;-0.1;4
LUZ;202301280030;-0.1;4
LUZ;202301280040;-0.2;4
LUZ;202301280050;-0.1;4
LUZ;202301280100;-0.1;4
LUZ;202301280110;-0.2;4
LUZ;202301280120;-0.1;4
LUZ;202301280130;-0.2;4
LUZ;202301280140;-0.2;4
LUZ;202301280150;-0.1;4
LUZ;202301280200;-0.1;4
LUZ;202301280210;-0.1;4
LUZ;202301280220;-0.1;4
LUZ;202301280230;-0.3;4
LUZ;202301280240;-0.2;4
LUZ;202301280250;-0.3;4
LUZ;202301280300;-0.4;4
LUZ;202301280310;-0.3;4
LUZ;202301280320;-0.4;4
LUZ;202301280330;-0.4;4
LUZ;202301280340;-0.4;4
LUZ;202301280350;-0.5;4
LUZ;202301280400;-0.4;4
LUZ;202301280410;-0.5;4
LUZ;202301280420;-0.5;4
LUZ;202301280430;-0.6;4
LUZ;202301280440;-0.5;4
LUZ;202301280450;-0.4;4
LUZ;202301280500;-0.6;4
LUZ;202301280510;-0.5;4
LUZ;202301280520;-0.4;4
LUZ;202301280530;-0.4;4
LUZ;202301280540;-0.4;4
LUZ;202301280550;-0.4;4
LUZ;202301280600;-0.4;4
LUZ;202301280610;-0.4;4
LUZ;202301280620;-0.4;4
LUZ;202301280630;-0.4;4
LUZ;202301280640;-0.4;4
LUZ;202301280650;-0.4;4
LUZ;202301280700;-0.4;4
LUZ;202301280710;-0.4;4
LUZ;202301280720;-0.3;4
LUZ;202301280730;-0.2;4
LUZ;202301280740;-0.3;4
LUZ;202301280750;-0.1;4
LUZ;202301280800;-0.1;4
LUZ;202301280810;-0.1;4
LUZ;202301280820;-0.1;4
LUZ;202301280830;0.0;4
LUZ;202301280840;0.0;4
LUZ;202301280850;0.1;4
LUZ;202301280900;0.1;4
LUZ;202301280910;0.2;4
LUZ;202301280920;0.3;4
LUZ;202301280930;0.2;4
LUZ;202301280940;0.3;4
LUZ;202301280950;0.3;4
LUZ;202301281000;0.3;4
LUZ;202301281010;0.5;4
LUZ;202301281020;0.4;4
LUZ;202301281030;0.6;4
LUZ;202301281040;0.6;4
LUZ;202301281050;0.6;4
LUZ;202301281100;0.7;4
LUZ;202301281110;0.9;4
LUZ;202301281120;0.8;4
LUZ;202301281130;0.8;4
LUZ;202301281140;0.7;4
LUZ;202301281150;0.7;4
LUZ;202301281200;0.7;4
LUZ;202301281210;0.6;4
LUZ;202301281220;0.8;4
LUZ;202301281230;0.7;4
LUZ;202301281240;0.7;4
LUZ;202301281250;0.7;4
LUZ;202301281300;0.8;4
LUZ;202301281310;0.8;4
LUZ;202301281320;0.8;4
LUZ;202301281330;0.8;4
LUZ;202301281340;0.9;4
LUZ;202301281350;0.8;4
LUZ;202301281400;0.9;4
LUZ;202301281410;0.8;4
LUZ;202301281420;0.8;4
LUZ;202301281430;0.9;4
LUZ;202301281440;0.8;4
LUZ;202301281450;0.8;4
LUZ;202301281500;0.8;4
LUZ;202301281510;0.9;4
LUZ;202301281520;0.9;4
LUZ;202301281530;0.8;4
LUZ;202301281540;0.8;4
LUZ;202301281550;0.8;4
LUZ;202301281600;0.8;4
LUZ;202301281610;0.8;4
LUZ;202301281620;0.8;4
LUZ;202301281630;0.8;4
LUZ;202301281640;0.7;4
LUZ;202301281650;0.8;4
LUZ;202301281700;0.8;4
LUZ;202301281710;0.8;4
LUZ;202301281720;0.7;4
LUZ;202301281730;0.9;4
LUZ;202301281740;0.9;4
LUZ;202301281750;0.6;4
LUZ;202301281800;0.6;4
LUZ;202301281810;0.5;4
LUZ;202301281820;0.5;4
LUZ;202301281830;0.6;4
LUZ;202301281840;0.7;4
LUZ;202301281850;0.5;4
LUZ;202301281900;0.6;4
LUZ;202301281910;0.7;4
LUZ;202301281920;0.6;4
LUZ;202301281930;0.6;4
LUZ;202301281940;0.5;4
LUZ;202301281950;0.6;4
LUZ;202301282000;0.6;4
LUZ;202301282010;0.6;4
LUZ;202301282020;0.5;4
LUZ;202301282030;0.5;4
LUZ;202301282040;0.5;4
LUZ;202301282050;0.4;4
LUZ;202301282100;0.3;4
LUZ;202301282110;0.4;4
LUZ;202301282120;0.5;4
LUZ;202301282130;0.4;4
LUZ;202301282140;0.5;4
LUZ;202301282150;0.0;4
LUZ;202301282200;0.2;4
LUZ;202301282210;0.1;4
LUZ;202301282220;-0.1;4
LUZ;202301282230;-0.4;4
LUZ;202301282240;-0.3;4
LUZ;202301282250;-0.5;4
LUZ;202301282300;-0.6;4
LUZ;202301282310;-0.8;4
LUZ;202301282320;-0.9;4
LUZ;202301282330;-0.9;4
LUZ;202301282340;-0.8;4
LUZ;202301282350;-1.0;4
LUZ;202301290000;-1.1;4
LUZ;202301290010;-0.9;4
LUZ;202301290020;-1.0;4
LUZ;202301290030;-0.8;4
LUZ;202301290040;-0.8;4
LUZ;202301290050;-0.6;4
LUZ;202301290100;-0.5;4
LUZ;202301290110;-0.4;4
LUZ;202301290120;-0.6;4
LUZ;202301290130;-0.6;4
LUZ;202301290140;-0.8;4
LUZ;202301290150;-0.7;4
LUZ;202301290200;-0.6;4
LUZ;202301290210;-0.6;4
LUZ;202301290220;-0.6;4
LUZ;202301290230;-0.6;4
LUZ;202301290240;-0.5;4
LUZ;202301290250;-0.4;4
LUZ;202301290300;-0.4;4
LUZ;202301290310;-0.4;4
LUZ;202301290320;-0.4;4
LUZ;202301290330;-0.4;4
LUZ;202301290340;-0.5;4
LUZ;202301290350;-0.4;4
LUZ;202301290400;-0.4;4
LUZ;202301290410;-0.3;4
LUZ;202301290420;-0.4;4
LUZ;202301290430;-0.3;4
LUZ;202301290440;-0.5;4
LUZ;202301290450;-0.3;4
LUZ;202301290500;-0.3;4
LUZ;202301290510;-0.3;4
LUZ;202301290520;-0.3;4
LUZ;202301290530;-0.4;4
LUZ;202301290540;-0.4;4
LUZ;202301290550;-0.3;4
LUZ;202301290600;-0.4;4
LUZ;202301290610;-0.3;4
LUZ;202301290620;-0.2;4
LUZ;202301290630;-0.2;4
LUZ;202301290640;-0.3;4
LUZ;202301290650;-0.4;4
LUZ;202301290700;-0.3;4
LUZ;202301290710;-0.3;4
LUZ;202301290720;-0.3;4
LUZ;202301290730;-0.2;4
LUZ;202301290740;-0.3;4
LUZ;202301290750;-0.2;4
LUZ;202301290800;-0.1;4
LUZ;202301290810;0.0;4
LUZ;202301290820;0.0;4
LUZ;202301290830;0.1;4
LUZ;202301290840;0.0;4
LUZ;202301290850;0.2;4
LUZ;202301290900;0.1;4
LUZ;202301290910;0.1;4
LUZ;202301290920;0.2;4
LUZ;202301290930;0.2;4
LUZ;202301290940;0.2;4
LUZ;202301290950;0.2;4
LUZ;202301291000;0.3;4
LUZ;202301291010;0.2;4
LUZ;202301291020;0.4;4
LUZ;202301291030;0.4;4
LUZ;202301291040;0.4;4
LUZ;202301291050;0.5;4
LUZ;202301291100;0.5;4
LUZ;202301291110;0.4;4
LUZ;202301291120;0.6;4
LUZ;202301291130;0.5;4
LUZ;202301291140;0.6;4
LUZ;202301291150;0.5;4
LUZ;202301291200;0.8;4
LUZ;202301291210;0.7;4
LUZ;202301291220;0.5;4
LUZ;202301291230;0.5;4
LUZ;202301291240;0.7;4
LUZ;202301291250;0.7;4
LUZ;202301291300;0.8;4
LUZ;202301291310;0.7;4
LUZ;202301291320;0.7;4
LUZ;202301291330;0.8;4
LUZ;202301291340;0.8;4
LUZ;202301291350;0.7;4
LUZ;202301291400;0.7;4
LUZ;202301291410;0.6;4
LUZ;202301291420;0.5;4
LUZ;202301291430;0.6;4
LUZ;202301291440;0.7;4
LUZ;202301291450;0.8;4
LUZ;202301291500;0.7;4
LUZ;202301291510;0.7;4
LUZ;202301291520;0.7;4
LUZ;202301291530;0.8;4
LUZ;202301291540;0.7;4
LUZ;202301291550;0.8;4
LUZ;202301291600;0.6;4
LUZ;202301291610;0.5;4
LUZ;202301291620;0.4;4
LUZ;202301291630;0.4;4
LUZ;202301291640;0.3;4
LUZ;202301291650;0.4;4
LUZ;202301291700;0.4;4
LUZ;202301291710;0.6;4
LUZ;202301291720;0.6;4
LUZ;202301291730;0.5;4
LUZ;202301291740;0.6;4
LUZ;202301291750;0.5;4
LUZ;202301291800;0.5;4
LUZ;202301291810;0.4;4
LUZ;202301291820;0.2;4
LUZ;202301291830;0.2;4
LUZ;202301291840;0.0;4
LUZ;202301291850;0.0;4
LUZ;202301291900;-0.1;4
LUZ;202301291910;0.0;4
LUZ;202301291920;-0.2;4
LUZ;202301291930;-0.1;4
LUZ;202301291940;0.2;4
LUZ;202301291950;0.2;4
LUZ;202301292000;0.2;4
LUZ;202301292010;0.0;4
LUZ;202301292020;-0.1;4
LUZ;202301292030;-0.4;4
LUZ;202301292040;-0.1;4
LUZ;202301292050;-0.3;4
LUZ;202301292100;-0.4;4
LUZ;202301292110;-0.5;4
LUZ;202301292120;-0.9;4
LUZ;202301292130;-1.6;4
LUZ;202301292140;-1.9;4
LUZ;202301292150;-1.9;4
LUZ;202301292200;-1.5;4
LUZ;202301292210;-1.9;4
LUZ;202301292220;-1.8;4
LUZ;202301292230;-1.7;4
LUZ;202301292240;-1.9;4
LUZ;202301292250;-2.1;4
LUZ;202301292300;-2.1;4
LUZ;202301292310;-2.2;4
LUZ;202301292320;-2.2;4
LUZ;202301292330;-2.7;4
LUZ;202301292340;-2.6;4
LUZ;202301292350;-2.7;4
LUZ;202301300000;-2.5;4
LUZ;202301300010;-3.0;4
LUZ;202301300020;-3.2;4
LUZ;202301300030;-2.7;4
LUZ;202301300040;-2.7;4
LUZ;202301300050;-2.8;4
LUZ;202301300100;-3.0;4
LUZ;202301300110;-3.0;4
LUZ;202301300120;-2.8;4
LUZ;202301300130;-3.5;4
LUZ;202301300140;-3.6;4
LUZ;202301300150;-3.9;4
LUZ;202301300200;-3.7;4
LUZ;202301300210;-3.5;4
LUZ;202301300220;-4.2;4
LUZ;202301300230;-4.3;4
LUZ;202301300240;-3.9;4
LUZ;202301300250;-3.7;4
LUZ;202301300300;-3.5;4
LUZ;202301300310;-3.6;4
LUZ;202301300320;-3.7;4
LUZ;202301300330;-3.4;4
LUZ;202301300340;-3.3;4
LUZ;202301300350;-2.7;4
LUZ;202301300400;-2.7;4
LUZ;202301300410;-3.1;4
LUZ;202301300420;-3.3;4
LUZ;202301300430;-3.5;4
LUZ;202301300440;-3.8;4
LUZ;202301300450;-3.5;4
LUZ;202301300500;-4.1;4
LUZ;202301300510;-3.8;4
LUZ;202301300520;-4.0;4
LUZ;202301300530;-3.4;4
LUZ;202301300540;-3.8;4
LUZ;202301300550;-3.8;4
LUZ;202301300600;-3.7;4
LUZ;202301300610;-3.6;4
LUZ;202301300620;-3.6;4
LUZ;202301300630;-4.0;4
LUZ;202301300640;-4.1;4
LUZ;202301300650;-3.4;4
LUZ;202301300700;-3.8;4
LUZ;202301300710;-3.9;4
LUZ;202301300720;-3.6;4
LUZ;202301300730;-3.4;4
LUZ;202301300740;-3.0;4
LUZ;202301300750;-2.5;4
LUZ;202301300800;-3.0;4
LUZ;202301300810;-2.5;4
LUZ;202301300820;-3.0;4
LUZ;202301300830;-2.3;4
LUZ;202301300840;-2.2;4
LUZ;202301300850;-2.0;4
LUZ;202301300900;-1.9;4
LUZ;202301300910;-1.7;4
LUZ;202301300920;-1.3;4
LUZ;202301300930;-1.0;4
LUZ;202301300940;-0.8;4
LUZ;202301300950;-0.9;4
LUZ;202301301000;-0.5;4
LUZ;202301301010;-0.6;4
LUZ;202301301020;0.1;4
LUZ;202301301030;0.2;4
LUZ;202301301040;0.1;4
LUZ;202301301050;0.3;4
LUZ;202301301100;0.5;4
LUZ;202301301110;0.8;4
LUZ;202301301120;0.9;4
LUZ;202301301130;0.8;4
LUZ;202301301140;0.9;4
LUZ;202301301150;1.6;4
LUZ;202301301200;2.0;4
LUZ;202301301210;2.0;4
LUZ;202301301220;2.3;4
LUZ;202301301230;2.7;4
LUZ;202301301240;2.5;4
LUZ;202301301250;3.0;4
LUZ;202301301300;3.1;4
LUZ;202301301310;3.4;4
LUZ;202301301320;4.2;4
LUZ;202301301330;3.5;4
LUZ;202301301340;3.3;4
LUZ;202301301350;3.2;4
LUZ;202301301400;2.9;4
LUZ;202301301410;2.9;4
LUZ;202301301420;3.4;4
LUZ;202301301430;3.4;4
LUZ;202301301440;3.6;4
LUZ;202301301450;3.3;4
LUZ;202301301500;3.4;4
LUZ;202301301510;3.2;4
LUZ;202301301520;3.2;4
LUZ;202301301530;3.2;4
LUZ;202301301540;3.5;4
LUZ;202301301550;3.1;4
LUZ;202301301600;3.7;4
LUZ;202301301610;3.5;4
LUZ;202301301620;3.5;4
LUZ;202301301630;3.2;4
LUZ;202301301640;3.0;4
LUZ;202301301650;3.2;4
LUZ;202301301700;2.5;4
LUZ;202301301710;2.9;4
