time;stn;htoauts0;qhtoauts0
202306141150;LUZ;-;-
202306141200;LUZ;-;-
202306141210;LUZ;-;-
202306141220;LUZ;-;-
202306141230;LUZ;-;-
202306141240;LUZ;-;-
202306141250;LUZ;-;-
202306141300;LUZ;-;-
202306141310;LUZ;-;-
202306141320;LUZ;-;-
202306141330;LUZ;-;-
202306141340;LUZ;-;-
202306141350;LUZ;-;-
202306141400;LUZ;-;-
202306141410;LUZ;-;-
202306141420;LUZ;-;-
202306141430;LUZ;-;-
202306141440;LUZ;-;-
202306141450;LUZ;-;-
202306141500;LUZ;-;-
202306141510;LUZ;-;-
202306141520;LUZ;-;-
202306141530;LUZ;-;-
202306141540;LUZ;-;-
202306141550;LUZ;-;-
202306141600;LUZ;-;-
202306141610;LUZ;-;-
202306141620;LUZ;-;-
202306141630;LUZ;-;-
202306141640;LUZ;-;-
202306141650;LUZ;-;-
202306141700;LUZ;-;-
202306141710;LUZ;-;-
202306141720;LUZ;-;-
202306141730;LUZ;-;-
202306141740;LUZ;-;-
202306141750;LUZ;-;-
202306141800;LUZ;-;-
202306141810;LUZ;-;-
202306141820;LUZ;-;-
202306141830;LUZ;-;-
202306141840;LUZ;-;-
202306141850;LUZ;-;-
202306141900;LUZ;-;-
202306141910;LUZ;-;-
202306141920;LUZ;-;-
202306141930;LUZ;-;-
202306141940;LUZ;-;-
202306141950;LUZ;-;-
202306142000;LUZ;-;-
202306142010;LUZ;-;-
202306142020;LUZ;-;-
202306142030;LUZ;-;-
202306142040;LUZ;-;-
202306142050;LUZ;-;-
202306142100;LUZ;-;-
202306142110;LUZ;-;-
202306142120;LUZ;-;-
202306142130;LUZ;-;-
202306142140;LUZ;-;-
202306142150;LUZ;-;-
202306142200;LUZ;-;-
202306142210;LUZ;-;-
202306142220;LUZ;-;-
202306142230;LUZ;-;-
202306142240;LUZ;-;-
202306142250;LUZ;-;-
202306142300;LUZ;-;-
202306142310;LUZ;-;-
202306142320;LUZ;-;-
202306142330;LUZ;-;-
202306142340;LUZ;-;-
202306142350;LUZ;-;-
202306150000;LUZ;-;-
202306150010;LUZ;-;-
202306150020;LUZ;-;-
202306150030;LUZ;-;-
202306150040;LUZ;-;-
202306150050;LUZ;-;-
202306150100;LUZ;-;-
202306150110;LUZ;-;-
202306150120;LUZ;-;-
202306150130;LUZ;-;-
202306150140;LUZ;-;-
202306150150;LUZ;-;-
202306150200;LUZ;-;-
202306150210;LUZ;-;-
202306150220;LUZ;-;-
202306150230;LUZ;-;-
202306150240;LUZ;-;-
202306150250;LUZ;-;-
202306150300;LUZ;-;-
202306150310;LUZ;-;-
202306150320;LUZ;-;-
202306150330;LUZ;-;-
202306150340;LUZ;-;-
202306150350;LUZ;-;-
202306150400;LUZ;-;-
202306150410;LUZ;-;-
202306150420;LUZ;-;-
202306150430;LUZ;-;-
202306150440;LUZ;-;-
202306150450;LUZ;-;-
202306150500;LUZ;-;-
202306150510;LUZ;-;-
202306150520;LUZ;-;-
202306150530;LUZ;-;-
202306150540;LUZ;-;-
202306150550;LUZ;-;-
202306150600;LUZ;-;-
202306150610;LUZ;-;-
202306150620;LUZ;-;-
202306150630;LUZ;-;-
202306150640;LUZ;-;-
202306150650;LUZ;-;-
202306150700;LUZ;-;-
202306150710;LUZ;-;-
202306150720;LUZ;-;-
202306150730;LUZ;-;-
202306150740;LUZ;-;-
202306150750;LUZ;-;-
202306150800;LUZ;-;-
202306150810;LUZ;-;-
202306150820;LUZ;-;-
202306150830;LUZ;-;-
202306150840;LUZ;-;-
202306150850;LUZ;-;-
202306150900;LUZ;-;-
202306150910;LUZ;-;-
202306150920;LUZ;-;-
202306150930;LUZ;-;-
202306150940;LUZ;-;-
202306150950;LUZ;-;-
202306151000;LUZ;-;-
202306151010;LUZ;-;-
202306151020;LUZ;-;-
202306151030;LUZ;-;-
202306151040;LUZ;-;-
202306151050;LUZ;-;-
202306151100;LUZ;-;-
202306151110;LUZ;-;-
202306151120;LUZ;-;-
202306151130;LUZ;-;-
202306151140;LUZ;-;-
202306151150;LUZ;-;-
202306151200;LUZ;-;-
202306151210;LUZ;-;-
202306151220;LUZ;-;-
202306151230;LUZ;-;-
202306151240;LUZ;-;-
202306151250;LUZ;-;-
202306151300;LUZ;-;-
202306151310;LUZ;-;-
202306151320;LUZ;-;-
202306151330;LUZ;-;-
202306151340;LUZ;-;-
202306151350;LUZ;-;-
202306151400;LUZ;-;-
202306151410;LUZ;-;-
202306151420;LUZ;-;-
202306151430;LUZ;-;-
202306151440;LUZ;-;-
202306151450;LUZ;-;-
202306151500;LUZ;-;-
202306151510;LUZ;-;-
202306151520;LUZ;-;-
202306151530;LUZ;-;-
202306151540;LUZ;-;-
202306151550;LUZ;-;-
202306151600;LUZ;-;-
202306151610;LUZ;-;-
202306151620;LUZ;-;-
202306151630;LUZ;-;-
202306151640;LUZ;-;-
202306151650;LUZ;-;-
202306151700;LUZ;-;-
202306151710;LUZ;-;-
202306151720;LUZ;-;-
202306151730;LUZ;-;-
202306151740;LUZ;-;-
202306151750;LUZ;-;-
202306151800;LUZ;-;-
202306151810;LUZ;-;-
202306151820;LUZ;-;-
202306151830;LUZ;-;-
202306151840;LUZ;-;-
202306151850;LUZ;-;-
202306151900;LUZ;-;-
202306151910;LUZ;-;-
202306151920;LUZ;-;-
202306151930;LUZ;-;-
202306151940;LUZ;-;-
202306151950;LUZ;-;-
202306152000;LUZ;-;-
202306152010;LUZ;-;-
202306152020;LUZ;-;-
202306152030;LUZ;-;-
202306152040;LUZ;-;-
202306152050;LUZ;-;-
202306152100;LUZ;-;-
202306152110;LUZ;-;-
202306152120;LUZ;-;-
202306152130;LUZ;-;-
202306152140;LUZ;-;-
202306152150;LUZ;-;-
202306152200;LUZ;-;-
202306152210;LUZ;-;-
202306152220;LUZ;-;-
202306152230;LUZ;-;-
202306152240;LUZ;-;-
202306152250;LUZ;-;-
202306152300;LUZ;-;-
202306152310;LUZ;-;-
202306152320;LUZ;-;-
202306152330;LUZ;-;-
202306152340;LUZ;-;-
202306152350;LUZ;-;-
202306160000;LUZ;-;-
202306160010;LUZ;-;-
202306160020;LUZ;-;-
202306160030;LUZ;-;-
202306160040;LUZ;-;-
202306160050;LUZ;-;-
202306160100;LUZ;-;-
202306160110;LUZ;-;-
202306160120;LUZ;-;-
202306160130;LUZ;-;-
202306160140;LUZ;-;-
202306160150;LUZ;-;-
202306160200;LUZ;-;-
202306160210;LUZ;-;-
202306160220;LUZ;-;-
202306160230;LUZ;-;-
202306160240;LUZ;-;-
202306160250;LUZ;-;-
202306160300;LUZ;-;-
202306160310;LUZ;-;-
202306160320;LUZ;-;-
202306160330;LUZ;-;-
202306160340;LUZ;-;-
202306160350;LUZ;-;-
202306160400;LUZ;-;-
202306160410;LUZ;-;-
202306160420;LUZ;-;-
202306160430;LUZ;-;-
202306160440;LUZ;-;-
202306160450;LUZ;-;-
202306160500;LUZ;-;-
202306160510;LUZ;-;-
202306160520;LUZ;-;-
202306160530;LUZ;-;-
202306160540;LUZ;-;-
202306160550;LUZ;-;-
202306160600;LUZ;-;-
202306160610;LUZ;-;-
202306160620;LUZ;-;-
202306160630;LUZ;-;-
202306160640;LUZ;-;-
202306160650;LUZ;-;-
202306160700;LUZ;-;-
202306160710;LUZ;-;-
202306160720;LUZ;-;-
202306160730;LUZ;-;-
202306160740;LUZ;-;-
202306160750;LUZ;-;-
202306160800;LUZ;-;-
202306160810;LUZ;-;-
202306160820;LUZ;-;-
202306160830;LUZ;-;-
202306160840;LUZ;-;-
202306160850;LUZ;-;-
202306160900;LUZ;-;-
202306160910;LUZ;-;-
202306160920;LUZ;-;-
202306160930;LUZ;-;-
202306160940;LUZ;-;-
202306160950;LUZ;-;-
202306161000;LUZ;-;-
202306161010;LUZ;-;-
202306161020;LUZ;-;-
202306161030;LUZ;-;-
202306161040;LUZ;-;-
202306161050;LUZ;-;-
202306161100;LUZ;-;-
202306161110;LUZ;-;-
202306161120;LUZ;-;-
202306161130;LUZ;-;-
202306161140;LUZ;-;-
202306161150;LUZ;-;-
202306161200;LUZ;-;-
202306161210;LUZ;-;-
202306161220;LUZ;-;-
202306161230;LUZ;-;-
202306161240;LUZ;-;-
202306161250;LUZ;-;-
202306161300;LUZ;-;-
202306161310;LUZ;-;-
202306161320;LUZ;-;-
202306161330;LUZ;-;-
202306161340;LUZ;-;-
202306161350;LUZ;-;-
202306161400;LUZ;-;-
202306161410;LUZ;-;-
202306161420;LUZ;-;-
202306161430;LUZ;-;-
202306161440;LUZ;-;-
202306161450;LUZ;-;-
202306161500;LUZ;-;-
202306161510;LUZ;-;-
202306161520;LUZ;-;-
202306161530;LUZ;-;-
202306161540;LUZ;-;-
202306161550;LUZ;-;-
202306161600;LUZ;-;-
202306161610;LUZ;-;-
202306161620;LUZ;-;-
202306161630;LUZ;-;-
202306161640;LUZ;-;-
202306161650;LUZ;-;-
202306161700;LUZ;-;-
202306161710;LUZ;-;-
202306161720;LUZ;-;-
202306161730;LUZ;-;-
202306161740;LUZ;-;-
202306161750;LUZ;-;-
202306161800;LUZ;-;-
202306161810;LUZ;-;-
202306161820;LUZ;-;-
202306161830;LUZ;-;-
202306161840;LUZ;-;-
202306161850;LUZ;-;-
202306161900;LUZ;-;-
202306161910;LUZ;-;-
202306161920;LUZ;-;-
202306161930;LUZ;-;-
202306161940;LUZ;-;-
202306161950;LUZ;-;-
202306162000;LUZ;-;-
202306162010;LUZ;-;-
202306162020;LUZ;-;-
202306162030;LUZ;-;-
202306162040;LUZ;-;-
202306162050;LUZ;-;-
202306162100;LUZ;-;-
202306162110;LUZ;-;-
202306162120;LUZ;-;-
202306162130;LUZ;-;-
202306162140;LUZ;-;-
202306162150;LUZ;-;-
202306162200;LUZ;-;-
202306162210;LUZ;-;-
202306162220;LUZ;-;-
202306162230;LUZ;-;-
202306162240;LUZ;-;-
202306162250;LUZ;-;-
202306162300;LUZ;-;-
202306162310;LUZ;-;-
202306162320;LUZ;-;-
202306162330;LUZ;-;-
202306162340;LUZ;-;-
202306162350;LUZ;-;-
202306170000;LUZ;-;-
202306170010;LUZ;-;-
202306170020;LUZ;-;-
202306170030;LUZ;-;-
202306170040;LUZ;-;-
202306170050;LUZ;-;-
202306170100;LUZ;-;-
202306170110;LUZ;-;-
202306170120;LUZ;-;-
202306170130;LUZ;-;-
202306170140;LUZ;-;-
202306170150;LUZ;-;-
202306170200;LUZ;-;-
202306170210;LUZ;-;-
202306170220;LUZ;-;-
202306170230;LUZ;-;-
202306170240;LUZ;-;-
202306170250;LUZ;-;-
202306170300;LUZ;-;-
202306170310;LUZ;-;-
202306170320;LUZ;-;-
202306170330;LUZ;-;-
202306170340;LUZ;-;-
202306170350;LUZ;-;-
202306170400;LUZ;-;-
202306170410;LUZ;-;-
202306170420;LUZ;-;-
202306170430;LUZ;-;-
202306170440;LUZ;-;-
202306170450;LUZ;-;-
202306170500;LUZ;-;-
202306170510;LUZ;-;-
202306170520;LUZ;-;-
202306170530;LUZ;-;-
202306170540;LUZ;-;-
202306170550;LUZ;-;-
202306170600;LUZ;-;-
202306170610;LUZ;-;-
202306170620;LUZ;-;-
202306170630;LUZ;-;-
202306170640;LUZ;-;-
202306170650;LUZ;-;-
202306170700;LUZ;-;-
202306170710;LUZ;-;-
202306170720;LUZ;-;-
202306170730;LUZ;-;-
202306170740;LUZ;-;-
202306170750;LUZ;-;-
202306170800;LUZ;-;-
202306170810;LUZ;-;-
202306170820;LUZ;-;-
202306170830;LUZ;-;-
202306170840;LUZ;-;-
202306170850;LUZ;-;-
202306170900;LUZ;-;-
202306170910;LUZ;-;-
202306170920;LUZ;-;-
202306170930;LUZ;-;-
202306170940;LUZ;-;-
202306170950;LUZ;-;-
202306171000;LUZ;-;-
202306171010;LUZ;-;-
202306171020;LUZ;-;-
202306171030;LUZ;-;-
202306171040;LUZ;-;-
202306171050;LUZ;-;-
202306171100;LUZ;-;-
202306171110;LUZ;-;-
202306171120;LUZ;-;-
202306171130;LUZ;-;-
202306171140;LUZ;-;-
202306171150;LUZ;-;-
202306171200;LUZ;-;-
202306171210;LUZ;-;-
202306171220;LUZ;-;-
202306171230;LUZ;-;-
202306171240;LUZ;-;-
202306171250;LUZ;-;-
202306171300;LUZ;-;-
202306171310;LUZ;-;-
202306171320;LUZ;-;-
202306171330;LUZ;-;-
202306171340;LUZ;-;-
202306171350;LUZ;-;-
202306171400;LUZ;-;-
202306171410;LUZ;-;-
202306171420;LUZ;-;-
202306171430;LUZ;-;-
202306171440;LUZ;-;-
202306171450;LUZ;-;-
202306171500;LUZ;-;-
202306171510;LUZ;-;-
202306171520;LUZ;-;-
202306171530;LUZ;-;-
202306171540;LUZ;-;-
202306171550;LUZ;-;-
202306171600;LUZ;-;-
202306171610;LUZ;-;-
202306171620;LUZ;-;-
202306171630;LUZ;-;-
202306171640;LUZ;-;-
202306171650;LUZ;-;-
202306171700;LUZ;-;-
202306171710;LUZ;-;-
202306171720;LUZ;-;-
202306171730;LUZ;-;-
202306171740;LUZ;-;-
202306171750;LUZ;-;-
202306171800;LUZ;-;-
202306171810;LUZ;-;-
202306171820;LUZ;-;-
202306171830;LUZ;-;-
202306171840;LUZ;-;-
202306171850;LUZ;-;-
202306171900;LUZ;-;-
202306171910;LUZ;-;-
202306171920;LUZ;-;-
202306171930;LUZ;-;-
202306171940;LUZ;-;-
202306171950;LUZ;-;-
202306172000;LUZ;-;-
202306172010;LUZ;-;-
202306172020;LUZ;-;-
202306172030;LUZ;-;-
202306172040;LUZ;-;-
202306172050;LUZ;-;-
202306172100;LUZ;-;-
202306172110;LUZ;-;-
202306172120;LUZ;-;-
202306172130;LUZ;-;-
202306172140;LUZ;-;-
202306172150;LUZ;-;-
202306172200;LUZ;-;-
202306172210;LUZ;-;-
202306172220;LUZ;-;-
202306172230;LUZ;-;-
202306172240;LUZ;-;-
202306172250;LUZ;-;-
202306172300;LUZ;-;-
202306172310;LUZ;-;-
202306172320;LUZ;-;-
202306172330;LUZ;-;-
202306172340;LUZ;-;-
202306172350;LUZ;-;-
202306180000;LUZ;-;-
202306180010;LUZ;-;-
202306180020;LUZ;-;-
202306180030;LUZ;-;-
202306180040;LUZ;-;-
202306180050;LUZ;-;-
202306180100;LUZ;-;-
202306180110;LUZ;-;-
202306180120;LUZ;-;-
202306180130;LUZ;-;-
202306180140;LUZ;-;-
202306180150;LUZ;-;-
202306180200;LUZ;-;-
202306180210;LUZ;-;-
202306180220;LUZ;-;-
202306180230;LUZ;-;-
202306180240;LUZ;-;-
202306180250;LUZ;-;-
202306180300;LUZ;-;-
202306180310;LUZ;-;-
202306180320;LUZ;-;-
202306180330;LUZ;-;-
202306180340;LUZ;-;-
202306180350;LUZ;-;-
202306180400;LUZ;-;-
202306180410;LUZ;-;-
202306180420;LUZ;-;-
202306180430;LUZ;-;-
202306180440;LUZ;-;-
202306180450;LUZ;-;-
202306180500;LUZ;-;-
202306180510;LUZ;-;-
202306180520;LUZ;-;-
202306180530;LUZ;-;-
202306180540;LUZ;-;-
202306180550;LUZ;-;-
202306180600;LUZ;-;-
202306180610;LUZ;-;-
202306180620;LUZ;-;-
202306180630;LUZ;-;-
202306180640;LUZ;-;-
202306180650;LUZ;-;-
202306180700;LUZ;-;-
202306180710;LUZ;-;-
202306180720;LUZ;-;-
202306180730;LUZ;-;-
202306180740;LUZ;-;-
202306180750;LUZ;-;-
202306180800;LUZ;-;-
202306180810;LUZ;-;-
202306180820;LUZ;-;-
202306180830;LUZ;-;-
202306180840;LUZ;-;-
202306180850;LUZ;-;-
202306180900;LUZ;-;-
202306180910;LUZ;-;-
202306180920;LUZ;-;-
202306180930;LUZ;-;-
202306180940;LUZ;-;-
202306180950;LUZ;-;-
202306181000;LUZ;-;-
202306181010;LUZ;-;-
202306181020;LUZ;-;-
202306181030;LUZ;-;-
202306181040;LUZ;-;-
202306181050;LUZ;-;-
202306181100;LUZ;-;-
202306181110;LUZ;-;-
202306181120;LUZ;-;-
202306181130;LUZ;-;-
202306181140;LUZ;-;-
202306181150;LUZ;-;-
202306181200;LUZ;-;-
202306181210;LUZ;-;-
202306181220;LUZ;-;-
202306181230;LUZ;-;-
202306181240;LUZ;-;-
202306181250;LUZ;-;-
202306181300;LUZ;-;-
202306181310;LUZ;-;-
202306181320;LUZ;-;-
202306181330;LUZ;-;-
202306181340;LUZ;-;-
202306181350;LUZ;-;-
202306181400;LUZ;-;-
202306181410;LUZ;-;-
202306181420;LUZ;-;-
202306181430;LUZ;-;-
202306181440;LUZ;-;-
202306181450;LUZ;-;-
202306181500;LUZ;-;-
202306181510;LUZ;-;-
202306181520;LUZ;-;-
202306181530;LUZ;-;-
202306181540;LUZ;-;-
202306181550;LUZ;-;-
202306181600;LUZ;-;-
202306181610;LUZ;-;-
202306181620;LUZ;-;-
202306181630;LUZ;-;-
202306181640;LUZ;-;-
202306181650;LUZ;-;-
202306181700;LUZ;-;-
202306181710;LUZ;-;-
202306181720;LUZ;-;-
202306181730;LUZ;-;-
202306181740;LUZ;-;-
202306181750;LUZ;-;-
202306181800;LUZ;-;-
202306181810;LUZ;-;-
202306181820;LUZ;-;-
202306181830;LUZ;-;-
202306181840;LUZ;-;-
202306181850;LUZ;-;-
202306181900;LUZ;-;-
202306181910;LUZ;-;-
202306181920;LUZ;-;-
202306181930;LUZ;-;-
202306181940;LUZ;-;-
202306181950;LUZ;-;-
202306182000;LUZ;-;-
202306182010;LUZ;-;-
202306182020;LUZ;-;-
202306182030;LUZ;-;-
202306182040;LUZ;-;-
202306182050;LUZ;-;-
202306182100;LUZ;-;-
202306182110;LUZ;-;-
202306182120;LUZ;-;-
202306182130;LUZ;-;-
202306182140;LUZ;-;-
202306182150;LUZ;-;-
202306182200;LUZ;-;-
202306182210;LUZ;-;-
202306182220;LUZ;-;-
202306182230;LUZ;-;-
202306182240;LUZ;-;-
202306182250;LUZ;-;-
202306182300;LUZ;-;-
202306182310;LUZ;-;-
202306182320;LUZ;-;-
202306182330;LUZ;-;-
202306182340;LUZ;-;-
202306182350;LUZ;-;-
202306190000;LUZ;-;-
202306190010;LUZ;-;-
202306190020;LUZ;-;-
202306190030;LUZ;-;-
202306190040;LUZ;-;-
202306190050;LUZ;-;-
202306190100;LUZ;-;-
202306190110;LUZ;-;-
202306190120;LUZ;-;-
202306190130;LUZ;-;-
202306190140;LUZ;-;-
202306190150;LUZ;-;-
202306190200;LUZ;-;-
202306190210;LUZ;-;-
202306190220;LUZ;-;-
202306190230;LUZ;-;-
202306190240;LUZ;-;-
202306190250;LUZ;-;-
202306190300;LUZ;-;-
202306190310;LUZ;-;-
202306190320;LUZ;-;-
202306190330;LUZ;-;-
202306190340;LUZ;-;-
202306190350;LUZ;-;-
202306190400;LUZ;-;-
202306190410;LUZ;-;-
202306190420;LUZ;-;-
202306190430;LUZ;-;-
202306190440;LUZ;-;-
202306190450;LUZ;-;-
202306190500;LUZ;-;-
202306190510;LUZ;-;-
202306190520;LUZ;-;-
202306190530;LUZ;-;-
202306190540;LUZ;-;-
202306190550;LUZ;-;-
202306190600;LUZ;-;-
202306190610;LUZ;-;-
202306190620;LUZ;-;-
202306190630;LUZ;-;-
202306190640;LUZ;-;-
202306190650;LUZ;-;-
202306190700;LUZ;-;-
202306190710;LUZ;-;-
202306190720;LUZ;-;-
202306190730;LUZ;-;-
202306190740;LUZ;-;-
202306190750;LUZ;-;-
202306190800;LUZ;-;-
202306190810;LUZ;-;-
202306190820;LUZ;-;-
202306190830;LUZ;-;-
202306190840;LUZ;-;-
202306190850;LUZ;-;-
202306190900;LUZ;-;-
202306190910;LUZ;-;-
202306190920;LUZ;-;-
202306190930;LUZ;-;-
202306190940;LUZ;-;-
202306190950;LUZ;-;-
202306191000;LUZ;-;-
202306191010;LUZ;-;-
202306191020;LUZ;-;-
202306191030;LUZ;-;-
202306191040;LUZ;-;-
202306191050;LUZ;-;-
202306191100;LUZ;-;-
202306191110;LUZ;-;-
202306191120;LUZ;-;-
202306191130;LUZ;-;-
202306191140;LUZ;-;-
202306191150;LUZ;-;-
202306191200;LUZ;-;-
202306191210;LUZ;-;-
202306191220;LUZ;-;-
202306191230;LUZ;-;-
202306191240;LUZ;-;-
202306191250;LUZ;-;-
202306191300;LUZ;-;-
202306191310;LUZ;-;-
202306191320;LUZ;-;-
202306191330;LUZ;-;-
202306191340;LUZ;-;-
202306191350;LUZ;-;-
202306191400;LUZ;-;-
202306191410;LUZ;-;-
202306191420;LUZ;-;-
202306191430;LUZ;-;-
202306191440;LUZ;-;-
202306191450;LUZ;-;-
202306191500;LUZ;-;-
202306191510;LUZ;-;-
202306191520;LUZ;-;-
202306191530;LUZ;-;-
202306191540;LUZ;-;-
202306191550;LUZ;-;-
202306191600;LUZ;-;-
202306191610;LUZ;-;-
202306191620;LUZ;-;-
202306191630;LUZ;-;-
202306191640;LUZ;-;-
202306191650;LUZ;-;-
202306191700;LUZ;-;-
202306191710;LUZ;-;-
202306191720;LUZ;-;-
202306191730;LUZ;-;-
202306191740;LUZ;-;-
202306191750;LUZ;-;-
202306191800;LUZ;-;-
202306191810;LUZ;-;-
202306191820;LUZ;-;-
202306191830;LUZ;-;-
202306191840;LUZ;-;-
202306191850;LUZ;-;-
202306191900;LUZ;-;-
202306191910;LUZ;-;-
202306191920;LUZ;-;-
202306191930;LUZ;-;-
202306191940;LUZ;-;-
202306191950;LUZ;-;-
202306192000;LUZ;-;-
202306192010;LUZ;-;-
202306192020;LUZ;-;-
202306192030;LUZ;-;-
202306192040;LUZ;-;-
202306192050;LUZ;-;-
202306192100;LUZ;-;-
202306192110;LUZ;-;-
202306192120;LUZ;-;-
202306192130;LUZ;-;-
202306192140;LUZ;-;-
202306192150;LUZ;-;-
202306192200;LUZ;-;-
202306192210;LUZ;-;-
202306192220;LUZ;-;-
202306192230;LUZ;-;-
202306192240;LUZ;-;-
202306192250;LUZ;-;-
202306192300;LUZ;-;-
202306192310;LUZ;-;-
202306192320;LUZ;-;-
202306192330;LUZ;-;-
202306192340;LUZ;-;-
202306192350;LUZ;-;-
202306200000;LUZ;-;-
202306200010;LUZ;-;-
202306200020;LUZ;-;-
202306200030;LUZ;-;-
202306200040;LUZ;-;-
202306200050;LUZ;-;-
202306200100;LUZ;-;-
202306200110;LUZ;-;-
202306200120;LUZ;-;-
202306200130;LUZ;-;-
202306200140;LUZ;-;-
202306200150;LUZ;-;-
202306200200;LUZ;-;-
202306200210;LUZ;-;-
202306200220;LUZ;-;-
202306200230;LUZ;-;-
202306200240;LUZ;-;-
202306200250;LUZ;-;-
202306200300;LUZ;-;-
202306200310;LUZ;-;-
202306200320;LUZ;-;-
202306200330;LUZ;-;-
202306200340;LUZ;-;-
202306200350;LUZ;-;-
202306200400;LUZ;-;-
202306200410;LUZ;-;-
202306200420;LUZ;-;-
202306200430;LUZ;-;-
202306200440;LUZ;-;-
202306200450;LUZ;-;-
202306200500;LUZ;-;-
202306200510;LUZ;-;-
202306200520;LUZ;-;-
202306200530;LUZ;-;-
202306200540;LUZ;-;-
202306200550;LUZ;-;-
202306200600;LUZ;-;-
202306200610;LUZ;-;-
202306200620;LUZ;-;-
202306200630;LUZ;-;-
202306200640;LUZ;-;-
202306200650;LUZ;-;-
202306200700;LUZ;-;-
202306200710;LUZ;-;-
202306200720;LUZ;-;-
202306200730;LUZ;-;-
202306200740;LUZ;-;-
202306200750;LUZ;-;-
202306200800;LUZ;-;-
202306200810;LUZ;-;-
202306200820;LUZ;-;-
202306200830;LUZ;-;-
202306200840;LUZ;-;-
202306200850;LUZ;-;-
202306200900;LUZ;-;-
202306200910;LUZ;-;-
202306200920;LUZ;-;-
202306200930;LUZ;-;-
202306200940;LUZ;-;-
202306200950;LUZ;-;-
202306201000;LUZ;-;-
202306201010;LUZ;-;-
202306201020;LUZ;-;-
202306201030;LUZ;-;-
202306201040;LUZ;-;-
202306201050;LUZ;-;-
202306201100;LUZ;-;-
202306201110;LUZ;-;-
202306201120;LUZ;-;-
202306201130;LUZ;-;-
202306201140;LUZ;-;-
202306201150;LUZ;-;-
202306201200;LUZ;-;-
202306201210;LUZ;-;-
202306201220;LUZ;-;-
202306201230;LUZ;-;-
202306201240;LUZ;-;-
202306201250;LUZ;-;-
202306201300;LUZ;-;-
202306201310;LUZ;-;-
202306201320;LUZ;-;-
202306201330;LUZ;-;-
202306201340;LUZ;-;-
202306201350;LUZ;-;-
202306201400;LUZ;-;-
202306201410;LUZ;-;-
202306201420;LUZ;-;-
202306201430;LUZ;-;-
202306201440;LUZ;-;-
202306201450;LUZ;-;-
202306201500;LUZ;-;-
202306201510;LUZ;-;-
202306201520;LUZ;-;-
202306201530;LUZ;-;-
202306201540;LUZ;-;-
202306201550;LUZ;-;-
202306201600;LUZ;-;-
202306201610;LUZ;-;-
202306201620;LUZ;-;-
202306201630;LUZ;-;-
202306201640;LUZ;-;-
202306201650;LUZ;-;-
202306201700;LUZ;-;-
202306201710;LUZ;-;-
202306201720;LUZ;-;-
202306201730;LUZ;-;-
202306201740;LUZ;-;-
202306201750;LUZ;-;-
202306201800;LUZ;-;-
202306201810;LUZ;-;-
202306201820;LUZ;-;-
202306201830;LUZ;-;-
202306201840;LUZ;-;-
202306201850;LUZ;-;-
202306201900;LUZ;-;-
202306201910;LUZ;-;-
202306201920;LUZ;-;-
202306201930;LUZ;-;-
202306201940;LUZ;-;-
202306201950;LUZ;-;-
202306202000;LUZ;-;-
202306202010;LUZ;-;-
202306202020;LUZ;-;-
202306202030;LUZ;-;-
202306202040;LUZ;-;-
202306202050;LUZ;-;-
202306202100;LUZ;-;-
202306202110;LUZ;-;-
202306202120;LUZ;-;-
202306202130;LUZ;-;-
202306202140;LUZ;-;-
202306202150;LUZ;-;-
202306202200;LUZ;-;-
202306202210;LUZ;-;-
202306202220;LUZ;-;-
202306202230;LUZ;-;-
202306202240;LUZ;-;-
202306202250;LUZ;-;-
202306202300;LUZ;-;-
202306202310;LUZ;-;-
202306202320;LUZ;-;-
202306202330;LUZ;-;-
202306202340;LUZ;-;-
202306202350;LUZ;-;-
202306210000;LUZ;-;-
202306210010;LUZ;-;-
202306210020;LUZ;-;-
202306210030;LUZ;-;-
202306210040;LUZ;-;-
202306210050;LUZ;-;-
202306210100;LUZ;-;-
202306210110;LUZ;-;-
202306210120;LUZ;-;-
202306210130;LUZ;-;-
202306210140;LUZ;-;-
202306210150;LUZ;-;-
202306210200;LUZ;-;-
202306210210;LUZ;-;-
202306210220;LUZ;-;-
202306210230;LUZ;-;-
202306210240;LUZ;-;-
202306210250;LUZ;-;-
202306210300;LUZ;-;-
202306210310;LUZ;-;-
202306210320;LUZ;-;-
202306210330;LUZ;-;-
202306210340;LUZ;-;-
202306210350;LUZ;-;-
202306210400;LUZ;-;-
202306210410;LUZ;-;-
202306210420;LUZ;-;-
202306210430;LUZ;-;-
202306210440;LUZ;-;-
202306210450;LUZ;-;-
202306210500;LUZ;-;-
202306210510;LUZ;-;-
202306210520;LUZ;-;-
202306210530;LUZ;-;-
202306210540;LUZ;-;-
202306210550;LUZ;-;-
202306210600;LUZ;-;-
202306210610;LUZ;-;-
202306210620;LUZ;-;-
202306210630;LUZ;-;-
202306210640;LUZ;-;-
202306210650;LUZ;-;-
202306210700;LUZ;-;-
202306210710;LUZ;-;-
202306210720;LUZ;-;-
202306210730;LUZ;-;-
202306210740;LUZ;-;-
202306210750;LUZ;-;-
202306210800;LUZ;-;-
202306210810;LUZ;-;-
202306210820;LUZ;-;-
202306210830;LUZ;-;-
202306210840;LUZ;-;-
202306210850;LUZ;-;-
202306210900;LUZ;-;-
202306210910;LUZ;-;-
202306210920;LUZ;-;-
202306210930;LUZ;-;-
202306210940;LUZ;-;-
202306210950;LUZ;-;-
202306211000;LUZ;-;-
